EQ_ID,p_picks,pgv_time_window,predict,answer,latitude,longitude,elevation,station_name,year,month,day,hour,minute,second,intensity,epdis (km),pga_z,pga_ns,pga_ew,record_time (sec),file_name,instrument_code,start_time,sta_angle,quality_control,p_pick_sec,p_arrival_abs_time,pga,pga_time,pgv,pgv_time_file,Vs30,depth,magnitude,nsta,nearest_sta_dist (km),event_lat,event_lon
25025.0,1624.0,2473.0,-1.6358263,-2.8268841254336308,24.5757,121.8439,48.0,ILA060,2016,3,23,13,44,17.52,3,30.23,8.42,15.98,8.04,60.0,D0608300.SMT, SMTA,20160300000000.0,27,y,23.64999962,2016-03-23 13:44:23.670,-1.050225505694182,5545.0,-2.828082444609208,5596.0,678.12,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1688.0,2594.0,-1.674243,-2.66728607351243,24.5972,121.8407,23.0,ILA031,2016,3,23,13,44,17.52,3,32.24,7.06,15.32,21.52,46.0,08508300.CVA, CVA ,20160300000000.0,24,y,15.53999996,2016-03-23 13:44:23.992,-0.8262940546415556,3991.0,-2.596288450831037,3996.0,657.39,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1690.0,2609.0,-1.4487132,-2.67913525071327,24.5925,121.8535,11.0,ILA007,2016,3,23,13,44,17.52,3,32.33,7.18,13.04,12.9,45.0,06408300.CVA, CVA ,20160300000000.0,27,y,15.06999969,2016-03-23 13:44:24.001,-0.964130674910933,3898.0,-2.6700904216977794,3914.0,432.35,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1709.0,2683.0,-1.3157206,-2.7525932194069807,24.5972,121.8573,8.0,ILA068,2016,3,23,13,44,17.52,3,32.97,5.46,8.36,6.9,60.0,D2908300.SMT, SMTA,20160300000000.0,27,y,24.13500023,2016-03-23 13:44:24.099,-1.139241120497651,5766.0,-2.730914759268626,5783.0,617.22,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1719.0,1792.0,-1.5968953,-2.950660004443721,24.6267,121.7437,43.0,ILA043,2016,3,23,13,44,17.52,3,32.81,12.32,6.64,9.62,45.0,08408300.CVA, CVA ,20160300000000.0,6,y,15.27499962,2016-03-23 13:44:24.147,-1.1252108421362828,3989.0,-2.876667869875838,4004.0,518.37,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1742.0,2660.0,-1.4891547,-2.7219664391079763,24.6216,121.7942,22.0,ILA071,2016,3,23,13,44,17.52,2,33.2,5.08,4.5,6.76,45.0,09108300.CVA, CVA ,20160300000000.0,15,y,15.28999996,2016-03-23 13:44:24.262,-1.2028582845954872,3940.0,-2.737409090691849,3958.0,532.25,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1751.0,2752.0,-1.6748315,-2.834789516339516,24.6082,121.86,33.0,ILA052,2016,3,23,13,44,17.52,3,34.18,2.72,8.34,5.66,60.0,E9808300.SMT, SMTA,20160300000000.0,27,y,24.31999969,2016-03-23 13:44:24.307,-1.141522720257652,5816.0,-2.8518608143003497,5847.0,481.68,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1770.0,2761.0,-1.3840865,-2.8705839377865807,24.622,121.8347,11.0,ILA032,2016,3,23,13,44,17.52,2,34.53,3.46,5.3,7.02,180.8,42008300.MNS, NANO,20160300000000.0,22,y,55.49000168,2016-03-23 13:44:24.405,-1.2488856006728306,12056.0,-2.832273193987567,12071.0,296.52,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25025.0,1841.0,2887.0,-1.122352,-2.7612366005693363,24.643824,121.794105,4.0,ILA047,2016,3,23,13,44,17.52,2,35.58,3.84,6.62,7.78,46.0,10508300.CVA, CVA ,20160300000000.0,14,y,14.70499992,2016-03-23 13:44:24.759,-1.1549817205124089,4001.0,-2.72780564425081,3969.0,260.13,15.97,3.74,26,3.1,24.332166666666666,121.70916666666666
25026.0,1000.0,1492.0,-1.870973,-2.501001205391635,22.7767,121.0629,135.0,TTN028,2016,3,23,16,10,44.16,4,14.72,14.78,31.28,33.06,240.0,L7108300.SMT, SMTA,20160300000000.0,111,y,107.75,2016-03-23 16:10:47.725,-0.81251480564031,22019.0,-2.4960128685463308,22026.0,619.83,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1017.0,1503.0,-1.5754555,-2.855025495874802,22.8174,121.08,199.0,TTN018,2016,3,23,16,10,44.16,3,15.53,7.94,9.26,6.66,120.0,F4508300.SMT, SMTA,20160300000000.0,93,y,47.83000183,2016-03-23 16:10:47.809,-1.2134095023315286,10034.0,-2.7960681520863173,10035.0,510.94,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1065.0,1578.0,-2.1363525,-3.1166240755650207,22.6978,121.0259,56.0,TTN030,2016,3,23,16,10,44.16,3,17.16,8.14,7.24,11.16,120.0,L9408300.SMT, SMTA,20160300000000.0,145,y,47.97999954,2016-03-23 16:10:48.048,-1.3519092088341509,10121.0,-2.980600960098014,10324.0,688.94,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1071.0,1665.0,-1.4096977,-2.184276119654617,22.8073,121.0938,106.0,TTN027,2016,3,23,16,10,44.16,4,17.04,23.22,47.88,19.26,240.0,L5708300.SMT, SMTA,20160300000000.0,96,y,108.2200012,2016-03-23 16:10:48.078,-0.5221791577166278,22218.0,-2.145606241242561,22221.0,318.22,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1077.0,1148.0,-1.3371208,-2.7449427348092224,22.8597,121.0918,227.0,TTN026,2016,3,23,16,10,44.16,3,17.19,11.58,6.3,6.4,120.0,F0508300.SMT, SMTA,20160300000000.0,77,y,48.02999878,2016-03-23 16:10:48.107,-1.1522992342507177,10093.0,-2.715267983053875,9660.0,736.89,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1109.0,1725.0,-2.1662738,-2.4027153071020115,22.7721,121.091,59.0,TTN048,2016,3,23,16,10,44.16,3,17.61,10.08,20.44,10.16,240.0,L8008300.SMT, SMTA,20160300000000.0,109,y,108.4400024,2016-03-23 16:10:48.266,-0.893283857670891,22272.0,-2.377696158345634,22287.0,733.14,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1110.0,1180.0,-1.5446981,-2.6583735099275896,22.9023,121.08,247.0,TTN025,2016,3,23,16,10,44.16,3,17.77,11.22,7.92,8.96,240.0,L7808300.SMT, SMTA,20160300000000.0,61,y,107.9199982,2016-03-23 16:10:48.271,-1.0693971204582264,21620.0,-2.632103734529178,21636.0,701.1,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1197.0,2148.0,-1.7987678,-2.659179124426943,22.7814,121.1193,38.0,TTN011,2016,3,23,16,10,44.16,3,20.12,8.32,10.58,6.06,181.6,34208300.MNS, NANO,20160300000000.0,104,y,56.91999817,2016-03-23 16:10:48.707,-1.1507140350244565,12299.0,-2.672648455117286,12317.0,445.37,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1239.0,1826.0,-2.3090422,-3.0848613674104324,22.7454,120.7317,826.0,KAU077,2016,3,23,16,10,44.16,2,22.04,3.52,4.36,4.18,240.0,M0108300.SMT, SMTA,20160300000000.0,247,y,108.6500015,2016-03-23 16:10:48.917,-1.37843923602117,22282.0,-3.044214968423322,22299.0,528.8,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1295.0,2032.0,-1.955896,-3.0552714335798044,22.766,121.136,26.0,TTN013,2016,3,23,16,10,44.16,2,22.22,5.32,6.48,6.1,180.0,36008300.MNS, NANO,20160300000000.0,107,y,56.34000015,2016-03-23 16:10:49.198,-1.3338599781012863,11986.0,-2.989138892913717,11988.0,268.11,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1307.0,2372.0,-2.0281107,-2.655980301369745,22.7368,121.1217,18.0,TTN010,2016,3,23,16,10,44.16,3,22.03,3.64,6.48,8.5,182.1,34308300.MNS, NANO,20160300000000.0,116,y,56.34999847,2016-03-23 16:10:49.258,-1.2809093713506612,12130.0,-2.653204567355001,12318.0,296.3,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1324.0,2148.0,-1.9980534,-2.592104538936162,22.7705,121.1449,25.0,TTN006,2016,3,23,16,10,44.16,3,22.95,7.54,11.28,10.62,180.0,37808300.MNS, NANO,20160300000000.0,105,y,55.70999908,2016-03-23 16:10:49.340,-0.9643104618397792,11949.0,-2.544320097657038,11950.0,698.53,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1356.0,2008.0,-1.6473563,-2.835090978308065,22.9703,121.1167,281.0,TTN024,2016,3,23,16,10,44.16,3,25.18,12.08,15.0,12.88,240.0,L8908300.SMT, SMTA,20160300000000.0,50,y,108.9649963,2016-03-23 16:10:49.502,-1.0414508215737308,22412.0,-2.7804163526704806,22426.0,550.11,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1825.0,3206.0,-2.233097,-2.5585446804848355,23.1324,121.1251,437.0,TTN041,2016,3,23,16,10,44.16,3,39.65,7.02,7.0,18.92,46.0,10008300.CVA, CVA ,20160300000000.0,31,y,13.22000027,2016-03-23 16:10:51.848,-0.9015550037690068,4009.0,-2.5555323917590758,4010.0,431.59,8.05,3.93,19,14.7,22.824,120.92883333333333
25026.0,1904.0,3199.0,-2.5256674,-3.343407525326014,23.102,121.1759,307.0,TTN021,2016,3,23,16,10,44.16,2,39.88,5.18,6.52,3.92,186.6,13108300.MNS, NANO,20160300000000.0,39,y,60.22999954,2016-03-23 16:10:52.244,-1.5666053116138494,13223.0,-3.306347047079256,13323.0,673.86,8.05,3.93,19,14.7,22.824,120.92883333333333
25067.0,1000.0,1478.0,-1.3199998,-2.5271337836788907,23.9953,121.5948,25.0,HWA011,2016,4,2,18,12,18.52,3,0.54,16.88,19.4,14.5,48.0,13109300.CVA, CVA ,20160400000000.0,141,y,17.32999992,2016-04-02 18:12:20.433,-0.9994073500076998,3817.0,-2.5358679244133304,3931.0,360.84,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1001.0,1476.0,-1.3551519,-2.659949965389358,23.9935,121.5929,23.0,HWA063,2016,4,2,18,12,18.52,3,0.65,12.56,17.02,12.26,186.5,36209300.MNS, NANO,20160400000000.0,166,y,60.29000092,2016-04-02 18:12:20.438,-0.9827633288792852,12487.0,-2.5997308692347767,12516.0,288.93,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1007.0,1456.0,-1.3262341,-2.6762733010474515,24.0095,121.5805,30.0,HWA048,2016,4,2,18,12,18.52,3,1.6,14.04,15.14,12.3,48.0,12109300.CVA, CVA ,20160400000000.0,316,y,19.43499947,2016-04-02 18:12:20.463,-1.2192794307590966,4328.0,-2.7089988640865434,4318.0,349.79,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1007.0,1470.0,-1.384181,-2.618570124487787,23.9878,121.5908,26.0,HWA050,2016,4,2,18,12,18.52,3,1.26,12.16,10.78,10.32,47.0,11809300.CVA, CVA ,20160400000000.0,183,y,18.32999992,2016-04-02 18:12:20.464,-1.1027435265324057,4018.0,-2.6235281250528533,4110.0,343.44,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1008.0,1494.0,-1.3050872,-2.5102065533284166,23.9873,121.603,15.0,HWA008,2016,4,2,18,12,18.52,3,1.76,8.3,13.52,13.0,47.0,12209300.CVA, CVA ,20160400000000.0,138,y,17.33499908,2016-04-02 18:12:20.472,-0.9757285752915952,4052.0,-2.51778976607292,3900.0,297.03,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1010.0,1490.0,-1.4754409,-2.586401216439733,24.0144,121.6094,20.0,HWA028,2016,4,2,18,12,18.52,3,2.48,18.28,11.06,12.56,185.5,33509300.MNS, NANO,20160400000000.0,47,y,60.32500076,2016-04-02 18:12:20.481,-1.2335067191622746,12618.0,-2.559469732569634,12528.0,404.91,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1015.0,1529.0,-1.4507178,-2.763045132251724,24.018,121.6107,15.0,HWA061,2016,4,2,18,12,18.52,3,2.86,4.68,8.98,9.16,45.0,12409300.CVA, CVA ,20160400000000.0,43,y,16.40500069,2016-04-02 18:12:20.505,-1.1511727021684937,3951.0,-2.8105436042264347,4302.0,242.06,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1020.0,1536.0,-1.3476974,-2.281984623471366,23.9783,121.6027,12.0,HWA010,2016,4,2,18,12,18.52,3,2.57,16.64,24.44,14.6,47.0,13509300.CVA, CVA ,20160400000000.0,154,y,17.34499931,2016-04-02 18:12:20.531,-0.7707823593936413,3950.0,-2.2436720063036844,3966.0,249.68,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1023.0,1497.0,-1.3378845,-2.5076071961549795,23.975575,121.598439,15.0,HWA013,2016,4,2,18,12,18.52,3,2.72,10.32,24.48,18.92,47.0,13309300.CVA, CVA ,20160400000000.0,165,y,17.86000061,2016-04-02 18:12:20.547,-0.8143315750256704,4011.0,-2.490396062616022,4027.0,336.76,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1027.0,1579.0,-1.4851313,-2.249652458574502,23.9903,121.6223,42.0,HWA009,2016,4,2,18,12,18.52,4,3.29,25.18,32.54,17.7,49.0,13209300.CVA, CVA ,20160400000000.0,107,y,19.34499931,2016-04-02 18:12:20.564,-0.611815787313194,4386.0,-2.254244806760096,4387.0,461.07,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1032.0,1440.0,-1.4424535,-2.773434816326411,23.9932,121.5645,58.0,HWA049,2016,4,2,18,12,18.52,3,2.83,10.64,17.66,15.44,48.0,12609300.CVA, CVA ,20160400000000.0,256,y,19.375,2016-04-02 18:12:20.591,-1.1290750221492516,4266.0,-2.7498581674718925,4267.0,509.34,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1034.0,1594.0,-1.2575533,-2.085788533219472,23.975,121.6135,18.0,HWA062,2016,4,2,18,12,18.52,3,3.6,12.0,12.38,10.96,60.0,F0309300.SMT, SMTA,20160400000000.0,127,y,20.30500031,2016-04-02 18:12:20.603,-0.922159190047922,4564.0,-2.2898636118496443,4582.0,605.69,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1034.0,1573.0,-1.408849,-2.281295898389711,23.9796,121.6198,19.0,HWA019,2016,4,2,18,12,18.52,4,3.49,9.34,24.26,26.02,186.5,20109300.MNS, NANO,20160400000000.0,140,y,59.34500122,2016-04-02 18:12:20.603,-0.5525875450127009,12459.0,-2.0772180066538,12413.0,503.52,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1035.0,1537.0,-1.3753312,-2.1389581072574595,23.9712,121.6057,10.0,HWA014,2016,4,2,18,12,18.52,3,3.42,21.38,20.9,24.72,49.0,13609300.CVA, CVA ,20160400000000.0,155,y,18.39999962,2016-04-02 18:12:20.604,-0.6211194823984469,4188.0,-2.1742454894265646,4280.0,279.96,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1036.0,1581.0,-1.5522424,-2.5175389262361887,23.9865,121.6262,31.0,HWA007,2016,4,2,18,12,18.52,3,3.8,11.02,8.84,8.44,45.0,12509300.CVA, CVA ,20160400000000.0,112,y,17.35499954,2016-04-02 18:12:20.611,-1.1065731702738306,3962.0,-2.4902958426504678,3999.0,378.85,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1041.0,1528.0,-1.4746028,-2.178555332400078,23.992,121.6314,28.0,HWA012,2016,4,2,18,12,18.52,4,4.13,44.82,15.62,26.06,48.0,13709300.CVA, CVA ,20160400000000.0,101,y,19.39999962,2016-04-02 18:12:20.633,-0.6053907959080114,4349.0,-2.172737358733506,4334.0,409.78,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1061.0,1548.0,-1.4904577,-3.0364504650433752,24.0537,121.5986,32.0,HWA027,2016,4,2,18,12,18.52,2,6.08,5.86,5.86,4.34,182.1,39609300.MNS, NANO,20160400000000.0,7,y,59.73500061,2016-04-02 18:12:20.735,-1.596226845705593,12396.0,-3.060493510758865,12417.0,434.56,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1062.0,1687.0,-1.5369662,-2.873888786358653,23.9729,121.5627,44.0,HWA015,2016,4,2,18,12,18.52,3,4.14,20.02,14.24,24.52,60.0,D3709300.SMT, SMTA,20160400000000.0,225,y,20.35000038,2016-04-02 18:12:20.740,-1.0087965252725608,4539.0,-2.763156256082091,4677.0,445.6,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1075.0,1488.0,-1.5623804,-2.838797524000609,23.9632,121.5685,44.0,HWA016,2016,4,2,18,12,18.52,3,4.62,17.92,18.04,14.52,46.0,12709300.CVA, CVA ,20160400000000.0,210,y,18.42000008,2016-04-02 18:12:20.808,-1.2019329013298017,4153.0,-2.865600068098252,4079.0,579.6,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1150.0,1629.0,-1.642618,-2.87363511060071,23.9482,121.547,76.0,HWA017,2016,4,2,18,12,18.52,3,7.24,10.32,22.84,18.36,46.0,13409300.CVA, CVA ,20160400000000.0,219,y,17.65999985,2016-04-02 18:12:21.180,-1.053387502754281,3975.0,-2.867801723141321,3992.0,584.68,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1151.0,1673.0,-1.522945,-2.8426955177710163,23.9353,121.5777,34.0,HWA029,2016,4,2,18,12,18.52,3,7.21,11.76,13.16,10.14,183.6,38809300.MNS, NANO,20160400000000.0,191,y,59.63000107,2016-04-02 18:12:21.184,-1.1981175953234244,12427.0,-2.8235637612842512,12429.0,597.13,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1207.0,1873.0,-1.3220547,-2.711788115667084,23.9659,121.4928,170.0,HWA058,2016,4,2,18,12,18.52,4,10.7,27.7,45.92,31.3,60.0,F3209300.SMT, SMTA,20160400000000.0,250,y,21.22999954,2016-04-02 18:12:21.467,-0.8499008381532285,4739.0,-2.675701211350471,4894.0,525.67,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1255.0,1916.0,-1.6648571,-2.69104386400038,23.9035,121.6017,66.0,HWA060,2016,4,2,18,12,18.52,3,10.65,4.94,8.9,7.96,60.0,F3809300.SMT, SMTA,20160400000000.0,174,y,21.15500069,2016-04-02 18:12:21.704,-1.129083324897885,4874.0,-2.648628296969626,4875.0,555.88,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1304.0,2007.0,-1.8745474,-3.043148941173359,23.9047,121.5325,51.0,HWA018,2016,4,2,18,12,18.52,3,12.07,4.88,8.88,5.26,45.0,11109300.CVA, CVA ,20160400000000.0,210,y,16.27499962,2016-04-02 18:12:21.952,-1.3520131869280043,3923.0,-3.039023969818776,3925.0,462.57,8.08,3.68,29,0.5,23.999166666666667,121.5915
25067.0,1456.0,2202.0,-2.1269057,-3.341926378027334,24.1778,121.5159,445.0,HWA056,2016,4,2,18,12,18.52,2,21.23,2.7,6.14,4.8,180.7,35909300.MNS, NANO,20160400000000.0,339,y,57.11000061,2016-04-02 18:12:22.713,-1.4443701007468344,12121.0,-3.249823756722823,12148.0,516.44,8.08,3.68,29,0.5,23.999166666666667,121.5915
25107.0,1002.0,1547.0,-2.1338167,-2.1322043985891987,22.462,120.9409,17.0,TTN038,2016,4,8,8,31,15.41,4,5.01,16.46,30.28,18.18,240.0,M9909900.SMT, SMTA,20160400000000.0,265,y,78.46499634,2016-04-08 08:31:18.300,-0.704182989147982,16205.0,-2.105206561519457,16221.0,402.23,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25107.0,1035.0,1544.0,-1.7249352,-2.0687493885880777,22.5321,120.9667,24.0,TTN037,2016,4,8,8,31,15.41,3,7.67,15.66,21.1,14.88,240.0,N2709900.SMT, SMTA,20160400000000.0,342,y,78.76000214,2016-04-08 08:31:18.472,-0.6513903700239221,16226.0,-2.063112900555982,16244.0,738.19,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25107.0,1182.0,1777.0,-2.1016698,-2.4457131043463707,22.5957,120.9617,88.0,TTN052,2016,4,8,8,31,15.41,3,14.62,8.48,12.02,18.94,60.0,C1209900.SMT, SMTA,20160400000000.0,349,y,19.375,2016-04-08 08:31:19.208,-0.9006088175730902,4458.0,-2.396938470847577,4452.0,679.02,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25107.0,1211.0,1932.0,-2.3139307,-2.8748505089375604,22.3559,120.9036,11.0,TTN016,2016,4,8,8,31,15.41,2,15.08,4.48,7.84,6.46,60.0,F1209900.SMT, SMTA,20160400000000.0,216,y,19.47500038,2016-04-08 08:31:19.351,-1.2322084069173889,4544.0,-2.8464702306878555,4599.0,842.82,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25107.0,1238.0,1962.0,-2.0022035,-2.515014387158653,22.6156,121.0069,28.0,TTN003,2016,4,8,8,31,15.41,2,16.63,4.88,7.44,7.68,46.0,11409900.CVA, CVA ,20160400000000.0,6,y,15.72999954,2016-04-08 08:31:19.488,-1.2257735662426523,3950.0,-2.510472603491356,3801.0,508.47,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25107.0,1260.0,2011.0,-2.0446196,-2.562466344540583,22.382,120.8564,457.0,TTN053,2016,4,8,8,31,15.41,2,16.56,5.2,5.36,5.22,60.0,E9009900.SMT, SMTA,20160400000000.0,236,y,19.77499962,2016-04-08 08:31:19.599,-1.2515052963442206,4666.0,-2.5747430745745,4614.0,627.81,15.41,4.19,7,5.0,22.466166666666666,120.98933333333333
25112.0,1001.0,2630.0,-1.9027985,-2.477611635002273,24.6082,121.86,33.0,ILA052,2016,4,11,5,45,9.12,2,27.54,2.92,5.2,4.48,60.0,E9810200.SMT, SMTA,20160400000000.0,283,y,19.11499977,2016-04-11 05:45:19.136,-1.2494058078370942,5534.0,-2.470411436948971,5436.0,481.68,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1004.0,2935.0,-1.3802199,-1.8945782987710589,24.5972,121.8573,8.0,ILA068,2016,4,11,5,45,9.12,3,27.55,5.74,11.36,13.18,60.0,D2910200.SMT, SMTA,20160400000000.0,281,y,19.12999916,2016-04-11 05:45:19.153,-0.8939864225648299,5630.0,-1.8941689253905956,5741.0,617.22,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1010.0,2763.0,-1.3870881,-2.0307816176074573,24.5925,121.8535,11.0,ILA007,2016,4,11,5,45,9.12,3,27.84,7.92,12.04,16.28,50.0,06410200.CVA, CVA ,20160400000000.0,279,y,12.18000031,2016-04-11 05:45:19.182,-0.8218277614556386,4152.0,-2.057043142846782,4173.0,432.35,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1030.0,2664.0,-1.9191606,-2.339390296455785,24.5757,121.8439,48.0,ILA060,2016,4,11,5,45,9.12,3,28.58,8.12,7.76,8.9,60.0,D0610200.SMT, SMTA,20160400000000.0,275,y,19.45000076,2016-04-11 05:45:19.284,-1.052304594096245,5539.0,-2.3256700958604384,5507.0,678.12,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1036.0,2878.0,-1.9420261,-2.500345113839663,24.5972,121.8407,23.0,ILA031,2016,4,11,5,45,9.12,3,29.21,5.3,7.5,9.62,47.0,08510200.CVA, CVA ,20160400000000.0,280,y,12.14000034,2016-04-11 05:45:19.316,-1.1693521654146586,3920.0,-2.4707302614147366,4064.0,657.39,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1056.0,2745.0,-1.5015942,-2.272370240450268,24.622,121.8347,11.0,ILA032,2016,4,11,5,45,9.12,3,30.4,4.98,8.96,7.5,186.0,42010200.MNS, NANO,20160400000000.0,285,y,52.43999863,2016-04-11 05:45:19.411,-1.0404210968580054,12296.0,-2.254138877302551,12179.0,296.52,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1068.0,2821.0,-1.4801835,-2.199603317761046,24.6396,121.8327,9.0,ILA006,2016,4,11,5,45,9.12,3,31.15,3.66,8.4,10.62,52.0,06210200.CVA, CVA ,20160400000000.0,288,y,12.38000011,2016-04-11 05:45:19.474,-0.968366969283537,4216.0,-2.1463775531417566,4213.0,276.37,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1071.0,2779.0,-1.6607432,-1.9821187444277648,24.5218,121.8331,23.0,ILA061,2016,4,11,5,45,9.12,3,29.75,10.52,13.0,9.74,60.0,C9810200.SMT, SMTA,20160400000000.0,264,y,19.59499931,2016-04-11 05:45:19.488,-0.9106737829375549,5588.0,-2.0005787445161216,5611.0,502.05,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1091.0,2935.0,-1.4807464,-2.3708645523116365,24.6654,121.8296,8.0,ILA059,2016,4,11,5,45,9.12,3,32.44,3.02,5.62,8.64,60.0,D4110200.SMT, SMTA,20160400000000.0,293,y,19.63500023,2016-04-11 05:45:19.587,-1.1714828453235269,5735.0,-2.3551111928618567,5754.0,232.24,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1143.0,2981.0,-1.520745,-2.5240067850008443,24.6216,121.7942,22.0,ILA071,2016,4,11,5,45,9.12,2,34.37,3.7,5.14,5.7,46.0,09110200.CVA, CVA ,20160400000000.0,283,y,10.74499989,2016-04-11 05:45:19.849,-1.2239454875551816,3894.0,-2.4937994839903768,3922.0,532.25,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1158.0,2863.0,-1.7439198,-2.120734607106878,24.4737,121.7852,44.0,ILA064,2016,4,11,5,45,9.12,3,35.46,7.94,10.9,12.12,60.0,D5710200.SMT, SMTA,20160400000000.0,256,y,19.97500038,2016-04-11 05:45:19.925,-0.9016811418574758,5732.0,-2.122474885838996,5684.0,740.01,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1167.0,3093.0,-1.6832141,-2.179722766762028,24.44517,121.7783,40.0,ILA066,2016,4,11,5,45,9.12,3,37.01,9.8,14.94,15.74,60.0,D4010200.SMT, SMTA,20160400000000.0,252,y,20.25499916,2016-04-11 05:45:19.969,-0.8102214774349418,5937.0,-2.1862634205621863,5961.0,477.63,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1168.0,2983.0,-1.700011,-2.115138708582392,24.4706,121.7776,46.0,ILA065,2016,4,11,5,45,9.12,3,36.28,9.7,11.98,13.8,60.0,D6110200.SMT, SMTA,20160400000000.0,256,y,20.03499985,2016-04-11 05:45:19.973,-0.9239701009019176,5858.0,-2.111148844494683,5805.0,566.41,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1169.0,3085.0,-1.2439787,-2.034714909989224,24.643824,121.794105,4.0,ILA047,2016,4,11,5,45,9.12,3,35.01,3.66,16.48,11.4,51.0,10510200.CVA, CVA ,20160400000000.0,287,y,11.80000019,2016-04-11 05:45:19.979,-0.7950940810578556,4277.0,-2.034512641760306,4260.0,260.13,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1174.0,2950.0,-1.0784297,-2.3005580764097218,24.7366,121.8162,4.0,ILA055,2016,4,11,5,45,9.12,3,37.38,4.38,10.58,7.44,60.0,D0410200.SMT, SMTA,20160400000000.0,303,y,20.16500092,2016-04-11 05:45:20.005,-1.029730146902028,5772.0,-2.297315572949683,5810.0,265.96,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
25112.0,1195.0,2966.0,-1.3926427,-2.257076289988763,24.759039,121.814289,3.0,ILA056,2016,4,11,5,45,9.12,3,38.94,2.92,8.28,7.42,60.0,D1310200.SMT, SMTA,20160400000000.0,306,y,20.67499924,2016-04-11 05:45:20.110,-1.0352328318898103,5871.0,-2.276757812975626,5889.0,221.29,59.81,5.66,99,26.2,24.551166666666667,122.12466666666667
